dataset	subject	session	task	run	task_grouped	fd_mean	fd_num	fd_perc	tsnr	snr	gsr_x	gsr_y	dvars_std	dvars_vstd	aor	aqi	gcor	size_t	fd_prop_gt02	fd_prop_gt05
friends	01	001	s01e02a		s01e	0.10530049529007235	23	4.872881355932203	34.320716857910156	2.580248985221417	0.000687255640514195	0.058629900217056274	1.0656666565817405	0.9959684065180469	0.0012592584745762714	0.007694427605932203	0.0084212	472		
friends	01	001	s01e02b		s01e	0.0899993426534154	3	0.635593220338983	38.29663848876953	2.583796481018851	0.0008614807156845927	0.058834437280893326	1.082381138428874	1.0058759471549885	0.0005303813559322034	0.004984000572033898	0.00937467	472		
friends	01	001	s01e06a		s01e	0.09577371044964629	7	1.4522821576763485	35.73839569091797	2.5850390550889455	-0.0004615756042767316	0.062203019857406616	1.0621631924324324	0.9992882038669441	0.0005284439834024896	0.006299059626556016	0.0145349	482		
friends	01	001	s01e06b		s01e	0.09559766373744982	14	2.904564315352697	35.594078063964844	2.591544054990573	0.000881163461599499	0.05862249433994293	1.0669339417255714	0.9962490108108107	0.0003688174273858922	0.006420891742738589	0.00715464	482		
friends	01	002	s01e03a		s01e	0.11054170168664179	40	7.952286282306163	32.05221939086914	2.6501274981998346	-0.00025230462779290974	0.05876734107732773	1.0634966089243034	0.9957678749402389	0.00152493041749503	0.009488813876739563	0.0191509	503		
friends	01	002	s01e03b		s01e	0.11079757470378651	38	7.5546719681908545	34.759857177734375	2.653261953284478	0.0006011969526298344	0.05861514061689377	1.1057428351992036	1.0165430483466136	0.0016181113320079526	0.0071058744135188865	0.0144776	503		
friends	01	002	s01e04a		s01e	0.09548634867320778	15	3.2051282051282053	35.9656982421875	2.6485591119396155	0.003357079578563571	0.05587587505578995	1.0798555133404715	0.9951980235546042	0.0004182264957264957	0.006201260427350427	0.0125781	468		
friends	01	002	s01e04b		s01e	0.14673734758630996	68	14.52991452991453	31.417369842529297	2.665796992863949	0.0030320093501359224	0.057307250797748566	1.09091307993576	1.0114604090149895	0.0026471581196581195	0.009688867799145297	0.0212296	468		
friends	01	003	s01e01a		s01e	0.11747656303102841	62	10.472972972972974	33.59097671508789	2.6578191074191664	0.003350640181452036	0.060651980340480804	1.0773299788663278	1.013462391725889	0.0011565878378378377	0.007394292483108108	0.0120437	592		
friends	01	003	s01e01b		s01e	0.1408124823790734	98	16.554054054054053	30.17681312561035	2.667480201115961	0.0037379723507910967	0.06017197296023369	1.0745684401861249	1.0144456005245353	0.0018184797297297298	0.010096619222972973	0.00972914	592		
friends	01	003	s01e05a		s01e	0.13345119530247115	88	18.0327868852459	32.270103454589844	2.6706087352138472	0.001229871646501124	0.06252094358205795	1.0629938541273103	1.0029668733059538	0.0010957581967213114	0.008431905286885245	0.0121924	488		
friends	01	003	s01e05b		s01e	0.10901203487591812	37	7.613168724279835	34.9635009765625	2.651838345008742	0.0028387485072016716	0.05784231796860695	1.0731917132371143	1.0099435996494837	0.0008748559670781894	0.006492797037037036	0.0101626	486		
friends	01	004	s01e07a		s01e	0.10692792786811425	39	7.910750507099391	36.04590606689453	2.6041706459714202	-0.00018823785649146885	0.06713228672742844	1.064870175772357	0.9907462805081305	0.0003404056795131846	0.006362998194726166	0.00840076	493		
friends	01	004	s01e07b		s01e	0.1661484770401644	94	19.066937119675455	27.05670166015625	2.600434557817778	0.004597925581037998	0.060526322573423386	1.0319476801016259	0.9730499568089432	0.001787849898580122	0.01415087730223124	0.0103673	493		
friends	01	004	s01e08a		s01e	0.09653144840780603	29	6.092436974789916	36.346153259277344	2.615111974836145	0.0050591276958584785	0.059179164469242096	1.096367254715789	1.014561232105263	0.0012496428571428574	0.0057949763025210085	0.0124675	476		
friends	01	004	s01e08b		s01e	0.10820690939886497	43	9.033613445378151	36.23469543457031	2.646637559604641	0.004333215765655041	0.061263978481292725	1.109787677557895	1.026618827031579	0.0019695798319327735	0.005957978802521008	0.0125686	476		
friends	01	004	s01e09a		s01e	0.11925717897964147	57	12.205567451820128	33.7762451171875	2.6555986120003174	0.0039685433730483055	0.06276077032089233	1.0908922901287543	1.0221443207296137	0.002418543897216274	0.00761363130620985	0.0134928	467		
friends	01	004	s01e09b		s01e	0.10079763198666786	34	7.264957264957265	34.70420837402344	2.6433846964627206	0.0038472707383334637	0.06046474352478981	1.08086536025696	1.0055994753104924	0.001261068376068376	0.00680259923076923	0.0193186	468		
friends	01	005	s01e10a		s01e	0.141175819705742	83	16.767676767676768	28.893978118896484	2.5746638391698844	-0.002785759512335062	0.05992063134908676	1.055806652206476	0.990318161093118	0.0021505858585858587	0.012268008545454545	0.018232	495		
friends	01	005	s01e10b		s01e	0.10916116511659056	28	5.645161290322581	33.28809356689453	2.582590564361586	-0.0015511669917032123	0.05931135267019272	1.0618603928888883	0.9797300051111111	0.0006157258064516129	0.0076625337500000005	0.0108301	496		
friends	01	005	s01e11a		s01e	0.20207810396033551	130	27.253668763102727	28.36825180053711	2.592750329782655	0.000638346653431654	0.059283893555402756	1.0861017797899164	1.01698033012605	0.003187316561844864	0.011576676457023061	0.0255254	477		
friends	01	005	s01e11b		s01e	0.17637133114708187	113	23.68972746331237	30.18699836730957	2.596260522558933	0.0021454431116580963	0.05881708115339279	1.0894340864705891	1.009227425189076	0.0025041719077568136	0.010037273815513628	0.0194488	477		
friends	01	006	s01e12a		s01e	0.10345504207403006	33	6.991525423728813	34.6490478515625	2.6271868469875033	-0.0023508286103606224	0.06317249685525894	1.0303826742462843	0.9651895780891719	0.0001729025423728814	0.007890038728813558	0.0137261	472		
friends	01	006	s01e12b		s01e	0.09842999126129015	26	5.520169851380042	35.511741638183594	2.6437573588740975	-0.0011884761042892933	0.06355898827314377	1.060137577234043	0.9951113731914892	0.0008562208067940554	0.0070520691719745225	0.00883052	471		
friends	01	006	s01e13a		s01e	0.11634130128104522	63	13.461538461538462	34.455665588378906	2.636747634988253	0.0024533686228096485	0.058586638420820236	1.0653883129978585	0.9928022535117775	0.000817008547008547	0.0070407005769230775	0.0177651	468		
friends	01	006	s01e13b		s01e	0.11233511303868655	57	12.205567451820128	34.8903694152832	2.6548333421797925	-0.00015892968804109842	0.06377074867486954	1.0905235184763948	1.0166568197424892	0.001410471092077088	0.006759286509635974	0.0171758	467		
friends	01	006	s01e14a		s01e	0.15279455003241402	119	24.236252545824847	33.005126953125	2.6545514427129246	0.002848836127668619	0.05860796943306923	1.087866502714285	1.0140236399591842	0.0018463340122199592	0.008071873197556008	0.0194447	491		
friends	01	006	s01e14b		s01e	0.11597446118075028	67	13.64562118126273	34.644412994384766	2.644055433458259	0.00315677747130394	0.05899927392601967	1.072141048183674	1.0011817247142853	0.0006401018329938899	0.007114600122199593	0.0167077	491		
