dataset	subject	session	task	run	task_grouped	fd_mean	fd_num	fd_perc	tsnr	snr	gsr_x	gsr_y	dvars_std	dvars_vstd	aor	aqi	gcor	size_t	fd_prop_gt02	fd_prop_gt05
gamepad	01	001	gamepad	1	gamepad	0.1080308476284507	19	9.178743961352657	28.973548162495717	2.0483427789762843	-0.01446998305618763	0.09749763458967209	1.0427603546601947	0.9810160645631067	0.0008302415458937199	0.011419752560386473	0.00541814	207	0.09178743961352658	0.0
gamepad	01	001	gamepad	2	gamepad	0.10484722654483672	18	8.737864077669903	31.256604840047657	2.0398152384619066	-0.014578104019165039	0.09766186773777008	1.084626610926829	1.0086066797073168	0.0009209708737864077	0.00920376218446602	0.00841113	206	0.08737864077669903	0.0
gamepad	01	004	gamepad	1	gamepad	0.07926648899294361	1	0.4854368932038835	35.76411381177604	2.015029608424161	-0.010934727266430855	0.09983304142951965	1.0881805241463414	1.0099247314634152	0.0005912135922330096	0.005195918883495146	0.00842863	206	0.0048543689320388345	0.0
gamepad	01	004	gamepad	2	gamepad	0.08574336846985903	6	2.898550724637681	35.311747382744215	2.017408330947893	-0.009977120906114578	0.10092800110578537	1.0830586831067965	1.001816172427184	0.0005836231884057971	0.0053861668599033815	0.0105582	207	0.028985507246376812	0.0
gamepad	01	006	gamepad	1	gamepad	0.1011675942686074	15	7.246376811594203	26.564245213987306	2.0580456125836863	-0.009710041806101799	0.09660966694355011	1.0376213349029126	0.9817768310194173	0.004245555555555555	0.0161987977294686	0.00706745	207	0.07246376811594203	0.0
gamepad	01	006	gamepad	2	gamepad	0.1292843897401829	32	15.458937198067632	25.868785221828148	2.0695345430792114	-0.00890008732676506	0.09684649109840393	1.1075291438349513	1.0439460250970871	0.005458840579710145	0.015880220483091786	0.0105561	207	0.15458937198067632	0.014492753623188406
gamepad	01	007	gamepad	1	gamepad	0.108817848310634	11	5.314009661835748	34.76638384256512	2.03703539577118	-0.00921108853071928	0.08620388805866241	1.089217183932039	1.0096697673300976	0.0008291787439613528	0.005356567874396136	0.00542968	207	0.05314009661835749	0.0
gamepad	01	007	gamepad	2	gamepad	0.12900789172755553	28	13.592233009708737	31.85816998151131	2.0307548689083568	-0.010033689439296722	0.08659227937459946	1.0872295778536583	1.0115703568292689	0.000966116504854369	0.007313131456310681	0.0055393	206	0.13592233009708737	0.0
gamepad	01	009	gamepad	1	gamepad	0.12832948889655252	37	17.8743961352657	31.174105162615888	2.0209095299900417	-0.011765914037823677	0.10393095761537552	1.0685809809223303	0.9981660177184464	0.0007951690821256039	0.008336109178743964	0.00802063	207	0.178743961352657	0.0
gamepad	01	009	gamepad	2	gamepad	0.17343187603422577	64	30.917874396135264	25.807043134700507	2.0365298407107795	-0.012122578918933868	0.10442757606506348	1.074619390436894	1.0076503127669902	0.00259072463768116	0.015827281932367147	0.00789786	207	0.30917874396135264	0.024154589371980676
gamepad	02	002	gamepad	1	gamepad	0.1799002244268463	76	36.71497584541063	27.199078097823076	1.814375165280674	-0.04669683054089546	0.12595506012439728	1.09925501368932	1.0010714043689315	0.0022458454106280197	0.012528564830917875	0.0136815	207	0.3671497584541063	0.004830917874396135
gamepad	02	002	gamepad	2	gamepad	0.18238833679706318	68	32.85024154589372	28.357837605290115	1.804887458844607	-0.04514596611261368	0.1249135285615921	1.1246984330582521	1.0099881943689324	0.001488695652173913	0.010808174251207728	0.0155263	207	0.3285024154589372	0.04830917874396135
gamepad	02	003	gamepad	1	gamepad	0.1449249661811504	52	25.24271844660194	33.24830595916137	1.7875651551900642	-0.04775437340140343	0.12315955013036728	1.1042697568780484	1.0149326130243899	0.000923883495145631	0.006346756747572816	0.00720373	206	0.2524271844660194	0.0048543689320388345
gamepad	02	003	gamepad	2	gamepad	0.17175536778340225	67	32.367149758454104	31.95588309376035	1.7882242154342762	-0.046519797295331955	0.1246790736913681	1.1323761547572815	1.0124708518932046	0.0012526570048309177	0.007210894106280194	0.00601334	207	0.32367149758454106	0.004830917874396135
gamepad	02	005	gamepad	1	gamepad	0.1342609141322331	29	14.009661835748792	34.76326271193102	1.7911365577295655	-0.048782844096422195	0.12609609961509705	1.0960116728640774	1.009203791019417	0.0010880193236714976	0.005902751304347825	0.011437	207	0.14009661835748793	0.0
gamepad	02	005	gamepad	2	gamepad	0.14077033113012222	42	20.28985507246377	33.53105254936963	1.7843456573363972	-0.04749827831983566	0.1249091774225235	1.111716409563106	1.0125798239805828	0.001336714975845411	0.006596757584541063	0.0138092	207	0.2028985507246377	0.00966183574879227
gamepad	02	008	gamepad	1	gamepad	0.1467252394767194	50	24.271844660194176	31.45439642947167	1.7871584255203345	-0.05236627906560898	0.13127265870571136	1.0828612314634152	0.9997034651707316	0.0007540291262135923	0.007721797233009708	0.00886965	206	0.24271844660194175	0.0
gamepad	02	008	gamepad	2	gamepad	0.13962161392868264	43	20.77294685990338	33.54573326278478	1.7834769461488156	-0.04984135553240776	0.12695294618606567	1.0885238427669905	1.0016634935436888	0.0005406280193236715	0.006263949227053139	0.00786196	207	0.20772946859903382	0.0
gamepad	03	003	gamepad	1	gamepad	0.0616707286983964	1	0.4830917874396135	36.346199245308526	2.107924082720686	-0.012462260201573372	0.042793117463588715	1.088683724611651	1.0135238977669905	0.0015604830917874395	0.004839309903381643	0.00578296	207	0.004830917874396135	0.0
gamepad	03	003	gamepad	2	gamepad	0.048199065012758655	0	0.0	38.54412927269004	2.1143383667026927	-0.012232983484864235	0.04297267273068428	1.0893950653883486	1.011237730485437	0.0010003381642512076	0.003982492608695653	0.00662408	207	0.0	0.0
gamepad	03	005	gamepad	1	gamepad	0.0628843976589602	0	0.0	38.50967838568613	2.1324076274827735	-0.013532660901546478	0.04392143338918686	1.0444223380000002	1.009450277317073	0.0004983009708737864	0.00387457427184466	0.00596382	206	0.0	0.0
gamepad	03	005	gamepad	2	gamepad	0.050822720137293824	0	0.0	35.224951148731634	2.1368654700648517	-0.013563787564635277	0.043326906859874725	1.0444899370388343	1.0209905657281555	0.0016867632850241546	0.005257225120772947	0.00676693	207	0.0	0.0
gamepad	03	008	gamepad	1	gamepad	0.0702431561875827	0	0.0	33.921331748366356	2.1301116065335117	-0.01593923196196556	0.04794646427035332	1.0827899294174748	0.9859647008737868	0.00045942028985507244	0.006550913526570047	0.00462962	207	0.0	0.0
gamepad	03	008	gamepad	2	gamepad	0.07219685253142709	2	0.970873786407767	33.61680724227335	2.1366947520138506	-0.015249829739332199	0.047941211611032486	1.1016153470731715	0.9976850088780482	0.0007260679611650484	0.006902425922330097	0.00870186	206	0.009708737864077669	0.0
gamepad	03	010	gamepad	1	gamepad	0.05931915629605077	0	0.0	36.39082005643286	2.095844469824894	-0.015650248154997826	0.047172900289297104	1.0813323392682925	1.0056795509268295	0.0004674757281553398	0.004496757766990291	0.00410997	206	0.0	0.0
gamepad	03	010	gamepad	2	gamepad	0.06813465587196947	0	0.0	30.65216587681789	2.118824441820075	-0.015284203924238682	0.048010025173425674	0.9971710425853662	0.9556945669268294	0.00033422330097087374	0.01013003213592233	0.00539283	206	0.0	0.0
gamepad	06	002	gamepad	1	gamepad	0.17537163712300755	57	27.536231884057973	24.95183265209198	1.8900902950983676	-0.021726638078689575	0.06257255375385284	1.0942592559223308	0.9943451502427185	0.0030130434782608692	0.017357532125603863	0.00986257	207	0.2753623188405797	0.028985507246376812
gamepad	06	002	gamepad	2	gamepad	0.17450731391290875	65	31.40096618357488	18.790103697218	1.9823575819861425	-0.018778812140226364	0.06245962157845497	0.9381470070388354	0.8964691474757279	0.00254512077294686	0.042948934782608694	0.0035636	207	0.3140096618357488	0.014492753623188406
gamepad	06	003	gamepad	1	gamepad	0.1583098789681216	40	19.41747572815534	18.790340404375456	1.913751936233309	-0.013549188151955605	0.054102856665849686	0.9313340256097558	0.9073343386341461	0.004413446601941748	0.040128885436893205	0.00425296	206	0.1941747572815534	0.038834951456310676
gamepad	06	003	gamepad	2	gamepad	0.18869564510949763	63	30.434782608695652	22.82187716430053	1.8927097470928356	-0.008018157444894314	0.045451924204826355	1.028568589029126	0.9714313792718439	0.003725265700483092	0.023661825507246378	0.00572312	207	0.30434782608695654	0.03864734299516908
